gene_id	gene_description	pathway	module	subheader	topic_ecosystem	note	reference
3.A.1.3.23_Q9HU29	octopine/nopaline transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.23	lysine/arginine/ornithine/histidine/octopine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.21	hydroxyproline transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.20_Q9A1H1	putative lysine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.20_Q9A1H0	putative lysine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.20	putative lysine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.2_P10346	glutamine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.2_P0AEQ6	glutamine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.2_P0AEQ3	glutamine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.19_Q88NY5|3.A.1.3.22_Q9I405|3.A.1.3.4_P0AAG3	glutamate/aspartate transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.19_Q88NY4|3.A.1.3.22_Q9I404|3.A.1.3.4_P0AER5	glutamate/aspartate transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.19_Q88NY3|3.A.1.3.22_Q9I403|3.A.1.3.4_P0AER3	glutamate/aspartate transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.19_Q88NY2|3.A.1.3.22_Q9I402|3.A.1.3.4_P37902	glutamate/aspartate transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.18_Q8YPM9|3.A.1.3.26_P45766|3.A.1.3.7_Q52663|3.A.1.3.8_Q52812	general L-amino acid transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.18_Q8YPM8|3.A.1.3.26_P45767|3.A.1.3.7_Q52664|3.A.1.3.8_Q52813	general L-amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.18_Q8YPM7|3.A.1.3.26_P45768|3.A.1.3.7_Q52665|3.A.1.3.8_Q52814	general L-amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.16_Q0P9X8	putative glutamine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.16_A3ZI83|3.A.1.3.26_P45769|3.A.1.3.7_Q52666|3.A.1.3.8_Q52815	general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.16_A3ZI83	putative glutamine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.16_A1VZQ3	putative glutamine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.15|3.A.1.3.27	arginine/lysine/histidine transporter system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.15_P54537|3.A.1.3.23_Q9HU32|3.A.1.3.24_Q9F3K7|3.A.1.3.25_Q9CES4	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.15_P54536|3.A.1.3.23_Q9HU29|3.A.1.3.23_Q9HU30|3.A.1.3.24_Q9F3K6	polar amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.13	L-cystine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.12_P73721	arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.12_P73544|3.A.1.3.17_Q8YSA2	arginine/lysine/histidine/glutamine transport system substrate-binding and permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O50183|3.A.1.3.1_P0A2I7|3.A.1.3.29_P0AEU3	histidine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O50183	arginine/ornithine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O50182|3.A.1.3.1_P0A2I9|3.A.1.3.29_P52094	histidine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O50182	arginine/ornithine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O50181|3.A.1.3.1_P09551|3.A.1.3.29_P09551|3.A.1.3.29_P0AEU0	lysine/arginine/ornithine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O50181	arginine/ornithine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O30506|3.A.1.3.1_P02915|3.A.1.3.29_P07109	histidine transport system ATP-binding protein [EC:3.6.3.21]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.11_O30506|3.A.1.3.1_P02915|3.A.1.3.23_Q9HU32	arginine/ornithine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.24.1_P31547|3.A.1.24.2_O32168|3.A.1.24.3_Q8K8K7|3.A.1.24.4_Q8NSN3|3.A.1.24.5_Q9HT69	D-methionine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.24.1_P30750|3.A.1.24.2_O32169|3.A.1.24.3_Q8K8K8|3.A.1.24.4_Q8NSN2|3.A.1.24.5_Q9HT70	D-methionine transport system ATP-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.24.1_P28635|3.A.1.24.2_O32167|3.A.1.24.3_Q8K8K9|3.A.1.24.4_Q8NSN1|3.A.1.24.5_Q9HT68	D-methionine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.16.1|3.A.1.16.2	nitrate/nitrite transport system substrate-binding protein		Nitrogen uptake and transport	Nitrate/ nitrite transport	ag
3.A.1.16.1	nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Nitrate/ nitrite transport	ag
3.A.1.133.1	putative peptide transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
2.A.8.1.5_P08555	D-serine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.8.1.12_O32105	putative amino acid transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.76.1.3_P75693	amino acid exporter		Nitrogen uptake and transport	Amino acid export	ag
2.A.75.1.1_P94633|2.A.75.1.2_P11667|2.A.75.1.3_P64711	L-lysine exporter family protein LysE/ArgO		Nitrogen uptake and transport	Amino acid export	ag
2.A.42.2.2_P0AAD8	threonine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.42.2.1_P0AAD6	serine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.42.1.4_Q47825	tyrosine permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.42.1.3_P23173	low affinity tryptophan permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.42.1.2_P0AAD2|2.A.42.1.5_Q5NFU3	tryptophan-specific transport protein		Nitrogen uptake and transport	Amino acid transport	ag
2.A.42.1.1_P0AAD4|2.A.42.1.5_Q5NFU3	tyrosine-specific transport protein		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.7.1|2.A.3.7.3	glutamate:GABA antiporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.3.16_Q9L100|2.A.3.3.22_Q8R706|2.A.3.3.23_s6ex81|2.A.3.8.12_O34739|2.A.3.8.28_K1M2K1	basic amino acid/polyamine antiporter, APA family		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.2.5_P60061	arginine:agmatine antiporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.2.10_F2HL52|2.A.3.2.11_F2HL56|2.A.3.2.3_P18275|2.A.3.2.4_P35865|2.A.3.2.6_O32204|2.A.3.2.7_Q9Z6M8|2.A.3.2.8_P0AAE5	arginine:ornithine antiporter / lysine permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.13.1_P39277	amino acid efflux transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.9_O31199	histidine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.3_P15993	aromatic amino acid transport protein AroP		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.24_P77610|2.A.3.1.8_P40812	L-asparagine permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.23_P0AAE2|2.A.3.1.6_P37460	proline-specific permease ProY		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.20_F2HQ24|2.A.3.1.21_F2HQ25	amino acid transporter, AAT family		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.18_K7VV21|2.A.3.1.2_P25737	lysine-specific permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.17_M1IW84|2.A.3.1.7_P0AAE0	D-serine/D-alanine/glycine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.12_Q46065	aromatic amino acid permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.11_P39137	S-methylmethionine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1.1_P24207	phenylalanine-specific permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.3.1	histidine permease		Nitrogen uptake and transport	Amino acid transport	ag
2.A.27.1.1_P0AER8|2.A.27.1.2_P73275|2.A.27.1.3_Q9HZ58|2.A.27.2.1_B1XKD9|2.A.27.2.2_M1QJN9	glutamate:Na+ symporter, ESS family		Nitrogen uptake and transport	Amino acid transport	ag
2.A.26.1.10_P0AD99|2.A.26.1.1_P19072|2.A.26.1.2_P25185|2.A.26.1.3_P54104|2.A.26.1.4_O84558|2.A.26.1.5_C0CGS2|2.A.26.1.8_B8J0B8|2.A.26.1.9_F2HK99	branched-chain amino acid:cation transporter, LIVCS family		Nitrogen uptake and transport	Amino acid transport	ag
2.A.25.1.10_P30143|2.A.25.1.1_P30144|2.A.25.1.2_P30145|2.A.25.1.3_Q6LX42|2.A.25.1.4_Q8EII1|2.A.25.1.5_Q45068|2.A.25.1.9_W0WFC6	alanine or glycine:cation symporter, AGCS family		Nitrogen uptake and transport	Amino acid transport	ag
2.A.23.4.1_P0AGE4	serine/threonine transporter		Nitrogen uptake and transport	Amino acid transport	ag
2.A.23.1.1_P21345|2.A.23.1.2_P24943	proton glutamate symport protein		Nitrogen uptake and transport	Amino acid transport	ag
2.A.21.2.1_P07117|2.A.21.2.2_Q7A4Q7|2.A.21.2.3_Q9I5F5|2.A.21.2.4_J7JIE8|2.A.21.2.6_O24896	sodium/proline symporter		Nitrogen uptake and transport	Amino acid transport	ag
1.A.11	ammonium transporter, Amt family		Nitrogen uptake and transport	Ammonium transport	ag
K02575	NRT2, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter		Nitrogen uptake and transport	Nitrate/ nitrite transport	ag
